session_id;item_user_id;creationdate;duration;pausetime;distance;avgspeed;maxspeed;minspeed;avgbpm;maxbpm;minbpm;avgaltitude;maxaltitude;minaltitude;calories;isafitresult;user_birthdate;user_gender;user_lastlogin;user_consent;user_is_tester;mark;accuracy
81142;1701;02/11/2016 08:50;4302;0;7.911.642.578.125;6.620.621.404.288.700;2.411.574.363.708.490;0.3580685555934906;0;0;0;0;8.404.310.440.593.630;6.559.391.034.825.900;484;0;03/05/1981;M;22/12/2016 16:12;1;0;2;0.895049668
81145;5970;15/10/2016 08:57;3620;0;7.884.874.338.059.410;7.841.311.496.412.670;0;0;0;0;0;9.736.964.913.151.680;694.065.551.329.192;4.993.262.530.661.580;470;0;08/19/1978;M;26/04/2018 10:47;1;0;2;0.353051324
81280;6374;04/10/2016 03:57;3597;0;1.253.614.590.450.770;1.254.660.140.567.910;0;0;0;0;0;140.948.486.328.125;3.702.705.078.125;342.080.810.546.875;903;0;11/23/1984;M;30/04/2018 13:15;1;0;5;0.111759868
81282;6374;05/10/2016 03:47;4345;0;1.463.036.059.871.760;1.212.181.775.728.040;0;0;0;0;0;2.125.494.384.765.620;38.216.455.078.125;3.396.546.630.859.370;1053;0;11/23/1984;M;30/04/2018 13:15;1;0;3;0.368083765
81286;6374;07/10/2016 04:06;2310;0;8.066.388.633.137.700;125.709.952.724.224;0;0;0;0;0;1.624.026.489.257.810;376.904.052.734.375;3.444.235.229.492.180;581;0;11/23/1984;M;30/04/2018 13:15;1;0;5;0.433978599
81287;6374;08/10/2016 03:57;2414;0;8.054.162.751.666.360;1.201.117.891.714.950;0;0;0;0;0;1.764.443.969.726.560;3.817.667.846.679.680;3.464.779.052.734.370;528;0;11/23/1984;M;30/04/2018 13:15;1;0;4;0.900870215
82295;6594;09/10/2016 18:35;2835;0;4.265.617.428.897.720;541.665.705.256.854;0;0;0;0;0;75.562.744.140.625;1.427.273.178.100.580;-0.8398170471191406;106;0;01/15/1971;F;20/10/2016 12:08;1;0;5;0.754774176
82296;6594;11/10/2016 19:21;1902;0;280.149.888.825.484;5.302.521.555.056.470;0;0;0;0;0;548.602.294.921.875;1.417.361.068.725.580;3.201.564.788.818.350;77;0;01/15/1971;F;20/10/2016 12:08;1;0;3;0.796661232
82297;6594;13/10/2016 19:58;1894;0;2.683.157.020.003.630;509.998.166.420.965;0;0;0;0;0;469.647.216.796.875;1.356.441.879.272.460;4.171.474.456.787.100;76;0;01/15/1971;F;20/10/2016 12:08;1;0;3;0.86366642
82298;6599;06/10/2016 08:12;1855;0;34.735.947.265.625;674.120.809.467.655;27.480.745.315.551.700;0.0033903687726706266;0;0;0;0;91;61;163;0;NULL;NULL;06/10/2016 16:30;1;0;4;0.835572013
82299;6599;07/10/2016 09:26;3433;0;64.199.951.171.875;673.229.898.685.552;29.060.794.830.322.200;0.007705441676080227;0;0;0;0;106;65;300;0;NULL;NULL;06/10/2016 16:30;1;0;3;0.991997199
82300;6599;08/10/2016 09:04;3427;0;56.663.916.015.625;5.952.439.383.024.510;21.156.082.153.320.300;0.009758449159562588;0;0;0;0;96;62;265;0;NULL;NULL;06/10/2016 16:30;1;0;2;0.283320495
82304;6597;06/10/2016 09:38;1814;0;2.983.902.099.609.370;5.921.746.173.425.440;2.283.022.117.614.740;0.005003075115382671;0;0;0;0;116;59;188;0;NULL;NULL;29/12/2016 08:53;1;0;2;0.624341998
82305;6597;07/10/2016 09:26;3444;0;622.094.140.625;6.502.726.208.623.690;2.745.772.933.959.960;0.0010186886647716165;0;0;0;0;107;57;392;0;NULL;NULL;29/12/2016 08:53;1;0;2;0.60558527
82306;6597;08/10/2016 09:04;3451;0;554.155.810.546.875;5.780.819.814.455.950;28.546.401.977.539.000;0.0001734414981910959;0;0;0;0;105;37;349;0;NULL;NULL;29/12/2016 08:53;1;0;2;0.44221414
82310;6555;19/10/2016 16:41;1826;0;3.159.252.685.546.870;6.228.537.605.678.390;24.101.242.065.429.600;0.00423826789483428;0;0;0;0;9.048.422.888.790.150;7.124.688.431.814.740;202;0;10/03/1991;M;30/09/2016 12:42;1;0;2;0.123344256
82311;6555;21/10/2016 16:42;3420;0;55.292.197.265.625;58.202.312.911.184.200;2.194.373.893.737.790;0.005233024712651968;0;0;0;0;10.097.124.228.908.800;63.754.681.781.238;353;0;10/03/1991;M;30/09/2016 12:42;1;0;2;0.881739758
82312;6555;23/10/2016 16:18;3434;0;605.955.859.375;6.352.478.432.585.900;20.500.682.830.810.500;0.0070303394459187984;0;0;0;0;8.388.896.065.042.010;6.713.249.362.456.480;387;0;10/03/1991;M;30/09/2016 12:42;1;0;2;0.789168099
82316;6616;28/01/2018 11:32;2094;0;307.364.599.609.375;5.284.205.150.877.500;15.861.595.153.808.500;0.42918118834495544;0;0;0;0;8.918.239.634.018.390;5.048.781.218.845.390;207;0;05/31/1957;F;28/01/2018 11:33;1;0;3;0.006874858
82317;6616;27/12/2016 18:31;1899;0;259.978.173.828.125;4.928.496.186.315.160;19.993.452.072.143.500;0.11314120888710022;0;0;0;0;9.362.944.230.623.540;43.010.711.872.018.800;175;0;05/31/1957;F;28/01/2018 11:33;1;0;3;0.418899246
82318;6616;02/03/2017 12:32;1073;0;15.447.952.880.859.300;5.182.910.565.805.560;13.626.147.270.202.600;14.323.662.519.454.900;0;0;0;0;14.880.692.829.750.400;4.778.009.154.088.790;104;0;05/31/1957;F;28/01/2018 11:33;1;0;2;0.568245928
289574;13498;26/06/2018 19:46;3031;0;10000;11.875.591.389.648.500;14.309.999.160.468.500;0;145;172;0;0;0;0;665;1;06/28/1989;M;25/07/2018 07:18;1;0;4;0.869330657
82320;6577;08/10/2016 09:30;2845;0;48.236.015.625;6.103.678.602.811.950;1.832.011.604.309.080;0.4652600884437561;0;0;0;0;62;39;460;0;NULL;NULL;02/12/2017 17:20;1;0;5;0.981330885
82321;6577;10/10/2016 17:56;1896;0;2.928.090.576.171.870;5.559.665.650.959.250;373.288.688.659.668;0.16850407421588898;0;0;0;0;142;43;279;0;NULL;NULL;02/12/2017 17:20;1;0;3;0.887039923
82322;6577;15/10/2016 09:32;1894;0;34.025.908.203.125;6.467.437.673.244.450;17.681.215.286.254.800;0.5664615631103516;0;0;0;0;56;39;325;0;NULL;NULL;02/12/2017 17:20;1;0;4;0.830854559
82323;6649;15/10/2016 15:15;4927;2106;602.840.673.828.125;44.047.623.823.447.300;53.478.179.931.640.600;0.0007712490623816848;0;0;0;0;104;34;353;0;03/27/1979;F;04/10/2016 17:49;1;0;4;0.750822243
82324;6649;22/10/2016 16:00;6251;0;13.976.341.796.875;8.049.085.021.396.570;8.255.248.260.498.040;0.0005850870511494577;0;0;0;0;64;41;818;0;03/27/1979;F;04/10/2016 17:49;1;0;5;0.50812051
82327;6556;10/10/2016 16:27;2884;0;35.849.658.203.125;4.474.992.008.711.850;9.042.946.815.490.720;0.008761825039982796;0;0;0;0;60;43;216;0;11/05/1956;F;07/12/2017 19:08;1;0;5;0.528893793
82328;6556;11/10/2016 16:17;1798;0;264.053.125;5.286.936.874.304.780;8.797.155.380.249.020;0.009800484403967857;0;0;0;0;53;40;159;0;11/05/1956;F;07/12/2017 19:08;1;0;4;0.065357975
82329;6556;13/10/2016 14:10;1897;0;2.920.796.875;5.542.893.384.290.980;128.909.912.109.375;0.07395204901695251;0;0;0;0;70;44;176;0;11/05/1956;F;07/12/2017 19:08;1;0;4;0.117729984
82330;6651;06/10/2016 17:12;1812;0;440.280.760.036.969;8.747.299.868.284.150;0;0;0;0;0;2.409.573.542.114.590;7.014.841.093.717.460;2.195.694.009.488.270;142;0;04/04/1989;F;25/05/2017 05:10;1;0;3;0.684614642
82331;6651;08/10/2016 07:50;3487;0;7.489.289.565.849.630;773.198.808.060.186;0;0;0;0;0;2.192.625.665.688.110;5.841.839.771.708.860;1.456.588.440.332.620;263;0;04/04/1989;F;25/05/2017 05:10;1;0;4;0.399073907
82332;6651;09/10/2016 07:23;3608;0;7.955.096.694.893.280;7.937.457.899.560.920;0;0;0;0;0;2.730.786.365.791.820;4.373.796.333.754.710;-1.087.776.397.828.930;294;0;04/04/1989;F;25/05/2017 05:10;1;0;4;0.375226355
82334;6617;10/10/2016 06:18;1996;0;0;0;0;1.7976931348623157e308;0;0;0;0;118.2;-57.5;0;0;02/15/1953;M;04/12/2016 20:53;1;0;1;0.538674234
82335;6617;11/10/2016 06:38;2051;0;38.745.419.921.875;68.007.563.002.803.500;3.107.000.732.421.870;0.0832008421421051;0;0;0;0;44.8;-31.9;244;0;02/15/1953;M;04/12/2016 20:53;1;0;4;0.267107364
82336;6574;13/10/2016 08:42;2838;0;421.822.509.765.625;5.350.814.077.365.220;42.281.028.747.558.500;0.003615092020481825;0;0;0;0;18.082.212.432.257.200;4.102.371.064.225.560;220;0;08/30/1956;F;18/09/2017 11:10;1;0;5;0.288329013
82337;6574;14/10/2016 16:41;1936;0;2.651.843.505.859.370;4.931.113.957.176.520;42.136.295.318.603.500;0.01586424745619297;0;0;0;0;6.996.972.096.901.570;3.854.832.956.231.170;138;0;08/30/1956;F;18/09/2017 11:10;1;0;3;0.974731497
82338;6574;17/10/2016 21:01;1902;17;262.617.578.125;49.706.797.121.451.100;6.949.928.283.691.400;0.008127428591251373;0;0;0;0;55.466.960.016.296.300;4.201.080.639.867.370;137;0;08/30/1956;F;18/09/2017 11:10;1;0;2;0.941812591
82339;6563;06/10/2016 13:39;2849;20;3.125.901.611.328.120;3.949.893.225.967.440;1.907.352.066.040.030;0.0013740791473537683;0;0;0;0;6.6;-13.5;155;0;02/04/1977;F;30/11/2016 19:57;1;0;3;0.578356952
82340;6563;10/10/2016 13:30;1906;0;2.785.275.634.765.620;5.260.751.461.257.210;3.717.271.041.870.110;0.04730416089296341;0;0;0;0;4;-11.1;138;0;02/04/1977;F;30/11/2016 19:57;1;0;3;0.892572716
82341;6563;11/10/2016 13:27;1739;16;2.309.245.361.328.120;4.780.496.435.181.850;20.638.338.088.989.200;0.01818636991083622;0;0;0;0;-1.4;-12.6;114;0;02/04/1977;F;30/11/2016 19:57;1;0;3;0.42341862
82356;6564;24/01/2017 11:17;3864;0;7.960.378.710.802.280;7.416.501.904.474.180;0;0;0;0;0;1.185.806.274.414.060;1.493.349.838.256.830;-878.262.710.571.289;271;0;11/02/1966;F;19/09/2017 13:15;1;0;3;0.665254614
82357;6629;10/10/2016 15:33;1823;0;43.238.818.359.375;8.538.658.589.893.030;2.505.076.026.916.500;0.0039047347381711006;0;0;0;0;86;50;265;0;05/04/1992;M;04/10/2016 16:48;1;0;5;0.009779568
82358;6629;13/10/2016 14:13;3430;0;94.963.466.796.875;9.967.011.092.383.380;25.190.956.115.722.600;0.0281254593282938;0;0;0;0;68;42;581;0;05/04/1992;M;04/10/2016 16:48;1;0;4;0.974767668
82361;4178;18/10/2016 10:43;890;0;1.725.927.734.375;6.981.280.723.314.600;329.465.217.590.332;0.012684335000813007;0;0;0;0;164;38;79;0;01/22/1993;F;17/12/2016 13:09;1;0;1;0.082362534
82362;4178;21/10/2016 12:27;3684;0;726.666.748.046.875;71.009.779.939.434.000;44.317.752.838.134.700;0.0001900762290460989;0;0;0;0;73;35;334;0;01/22/1993;F;17/12/2016 13:09;1;0;3;0.504646036
82363;6633;07/10/2016 17:00;2870;0;37.107.373.046.875;4.654.583.378.702.090;2.518.498.992.919.920;0.01299920491874218;0;0;0;0;18.5;-38;164;0;NULL;NULL;03/10/2016 19:45;1;0;5;0.707896478
82364;6633;11/10/2016 17:15;1931;0;2.389.841.796.875;445.542.748.252.201;398.980.598.449.707;0.008993194438517094;0;0;0;0;30.6;-27.2;105;0;NULL;NULL;03/10/2016 19:45;1;0;2;0.273714445
82365;6633;16/10/2016 09:42;1908;0;2.219.489.501.953.120;418.771.604.142.099;15.597.007.751.464.800;0.006459369324147701;0;0;0;0;25.2;-28.7;98;0;NULL;NULL;03/10/2016 19:45;1;0;2;0.979505064
82376;6590;11/10/2016 05:37;2860;0;4.063.273.681.640.620;5.114.610.228.638.540;3.200.864.791.870.110;0.0032282413449138403;0;0;0;0;12.749.697.088.077.600;6.550.756.285.898.380;176;0;07/07/1980;F;31/01/2018 12:03;1;0;5;0.056764815
82377;6590;24/07/2017 16:30;1894;0;2.996.925.537.109.370;5.696.373.776.976.630;11.230.578.422.546.300;0.02455921284854412;0;0;0;0;6.789.536.109.101.020;35.583.319.193.683.500;129;0;07/07/1980;F;31/01/2018 12:03;1;0;4;0.037222801
82378;6590;14/10/2016 05:17;1918;0;18.003.074.951.171.800;33.790.964.454.754.300;8.169.908.905.029.290;0.0042490288615226746;0;0;0;0;19.338.712.254.446;-46.104.812.254.197.800;78;0;07/07/1980;F;31/01/2018 12:03;1;0;1;0.992401354
82570;6564;09/10/2016 06:54;3925;0;8.405.217.582.488.760;7.709.244.152.091.600;0;0;0;0;0;11.716.552.734.375;1.056.661.605.834.960;-1.286.648.941.040.030;316;0;11/02/1966;F;19/09/2017 13:15;1;0;4;0.602171678
82571;6564;10/10/2016 05:46;3778;0;9.044.626.836.081.520;8.618.490.367.891.340;0;0;0;0;0;1.104.708.862.304.680;1.258.150.863.647.460;-951.266.860.961.914;339;0;11/02/1966;F;19/09/2017 13:15;1;0;4;0.663067689
82572;6564;22/01/2017 11:03;4432;0;9.198.568.697.116.730;7.471.761.577.080.380;0;0;0;0;0;8.116.363.525.390.620;1.007.375.717.163.080;-6.158.969.879.150.390;348;0;11/02/1966;F;19/09/2017 13:15;1;0;3;0.309754367
82578;6562;08/10/2016 14:51;2861;34;327.271.484.375;4.118.061.320.342.530;11.679.079.055.786.100;0.0018207626417279243;0;0;0;0;1.5;-20.3;194;0;NULL;F;19/09/2017 12:33;1;0;3;0.412960211
82580;6562;13/10/2016 15:35;1909;0;243.354.150.390.625;45.891.825.112.951.800;8.327.152.252.197.260;0.040309611707925797;0;0;0;0;9;-7.2;145;0;NULL;F;19/09/2017 12:33;1;0;3;0.526267619
325557;14374;27/06/2018 10:53;3535;105;110.854.912.109.375;11.289.326.268.564.300;2.333.350.372.314.450;0.2872028946876526;0;0;0;0;6.348.845.464.907.450;29.796.429.521.058.700;798;0;08/27/1972;M;25/06/2018 11:37;1;0;4;0.328950092
325992;11852;27/06/2018 17:09;2718;0;72.009.873.046.875;9.537.731.529.387.410;238.067.569.732.666;0.10965526849031448;0;0;0;0;53.826.381.657.714.300;4.554.641.180.438.360;389;0;05/29/1973;F;18/07/2018 16:58;1;0;4;7.08958E-05
325146;9560;27/06/2018 18:25;3015;0;736.237.751.830.832;8.790.898.529.323.360;0;0;0;0;0;1.088.507.080.078.120;2.990.028.762.817.380;8.130.146.026.611.320;384;0;11/20/1979;F;15/01/2018 16:43;1;0;4;0.488053735
314024;418;28/06/2018 05:35;2241;0;530.495.947.265.625;8.522.023.249.246.980;2.731.529.426.574.700;0.0009077171562239528;0;0;0;0;71;41;301;0;05/03/1983;M;25/04/2018 13:07;1;0;2;0.012833425
326583;12617;28/06/2018 05:50;2482;0;7.770.377.300.682.630;11.270.490.847.081.900;0;0;0;0;0;5.204.437.630.182.330;7.252.931.463.621.220;-31.559.437.967.434.400;357;0;08/04/1965;F;11/04/2018 06:11;1;0;4;0.341537623
82585;6598;14/10/2016 18:16;18;0;4.428.721.904.754.630;0.8857443809509278;2.813.847.064.971.920;0.08209095150232315;0;0;0;0;53;51;0;0;09/26/1988;F;19/10/2016 22:13;1;0;3;0.925436074
82586;6598;23/10/2016 18:12;3431;0;5.921.515.625;6.213.190.396.385.890;2.151.064.682.006.830;0.005034784786403179;0;0;0;0;67;36;384;0;09/26/1988;F;19/10/2016 22:13;1;0;2;0.260020469
289575;13498;27/06/2018 18:15;1741;3;5.919.509.765.625;12.256.313.182.532.400;13.201.199.937.611.800;0;149;162;0;0;0;0;410;1;06/28/1989;M;25/07/2018 07:18;1;0;4;0.440731434
82587;6598;27/10/2016 18:28;3427;70;65.304.853.515.625;6.860.153.856.324.770;24.273.481.369.018.500;0.0020991123747080564;0;0;0;0;62;36;423;0;09/26/1988;F;19/10/2016 22:13;1;0;3;0.085604202
82588;6592;04/11/2016 09:40;2828;0;3.468.051.025.390.620;4.414.774.996.961.190;18.503.135.681.152.300;0.001612630090676248;0;0;0;0;10.730.006.852.978.800;6.360.003.880.693.570;176;0;03/16/1986;F;28/12/2016 21:48;1;0;4;0.622265285
82589;6592;24/10/2016 11:13;1909;135;24.609.375;4.640.845.992.666.310;28.041.126.251.220.700;0.006352568510919809;0;0;0;0;10.799.998.782.731.800;3.349.994.557.520.440;125;0;03/16/1986;F;28/12/2016 21:48;1;0;3;0.72833958
82590;6592;08/10/2016 08:45;1904;0;2.376.903.076.171.870;4.494.144.471.753.540;41.613.441.467.285.100;0.011199951171875;0;0;0;0;1.396.000.061.239.560;8.239.997.420.591.640;150;0;03/16/1986;F;28/12/2016 21:48;1;0;3;0.54954366
82591;6644;08/10/2016 13:04;6337;1408;91.927.470.703.125;5.222.327.513.511.910;17.158.720.016.479.400;0.09826091676950455;0;0;0;0;7.375.974.068.869.120;4.641.967.725.873.430;563;0;10/06/1978;F;21/10/2016 12:51;1;0;5;0.462959532
82592;6644;11/10/2016 14:26;927;5;1.273.559.326.171.870;494.586.146.086.165;58.413.658.142.089.800;0.06364092230796814;0;0;0;0;11.879.607.279.264.400;4.824.345.424.124.040;78;0;10/06/1978;F;21/10/2016 12:51;1;0;2;0.429420241
82593;6644;02/11/2016 15:21;1403;0;2.338.205.078.125;5.999.670.906.094.080;13.945.013.046.264.600;0.5012499094009399;0;0;0;0;5.592.905.010.742.630;4.144.029.291.433.070;143;0;10/06/1978;F;21/10/2016 12:51;1;0;3;0.161363798
82594;6618;07/10/2016 09:23;3107;0;742.610.302.734.375;8.604.432.217.070.320;19.660.776.138.305.600;1.689.377.784.729.000;0;0;0;0;109;58;374;0;12/09/1991;F;03/10/2016 08:47;1;0;2;0.818021163
82595;6618;14/10/2016 17:29;2672;0;486.290.869.140.625;655.182.308.722.399;2.143.532.371.520.990;0.004219496622681618;0;0;0;0;98.4;29.8;245;0;12/09/1991;F;03/10/2016 08:47;1;0;2;0.661322761
82596;6618;16/10/2016 10:55;3511;0;724.802.197.265.625;7.431.751.381.817.850;17.575.990.676.879.800;0.6159899234771729;0;0;0;0;87.6;53.8;365;0;12/09/1991;F;03/10/2016 08:47;1;0;3;0.981506861
82597;6575;10/10/2016 17:39;10871;16;418.931.982.421.875;13.873.195.995.941.000;20.476.486.206.054.600;0.0012700606603175402;0;0;0;0;104;32;253;0;08/29/1972;F;11/10/2017 06:01;1;0;2;0.682772692
82598;6575;15/10/2016 16:58;2290;0;3.525.010.498.046.870;5.541.501.219.637.000;20.006.853.103.637.600;0.07233543694019318;0;0;0;0;79;29;213;0;08/29/1972;F;11/10/2017 06:01;1;0;3;0.679608308
82599;6575;08/10/2016 13:03;1928;0;263.743.115.234.375;4.924.663.977.405.340;13.169.389.724.731.400;0.0007146806456148624;0;0;0;0;78;44;159;0;08/29/1972;F;11/10/2017 06:01;1;0;3;0.199401711
82600;6529;07/10/2016 15:48;3229;0;500.628.271.484.375;5.581.485.838.785.220;19.808.515.548.706.000;0.002478431910276413;0;0;0;0;78;37;329;0;NULL;NULL;19/07/2017 04:22;1;0;5;0.705484578
82601;6529;10/10/2016 16:37;2578;0;42.432.373.046.875;5.925.389.564.342.510;34.046.382.904.052.700;0.06848754733800888;0;0;0;0;78;34;279;0;NULL;NULL;19/07/2017 04:22;1;0;5;0.694257794
82602;6529;11/10/2016 15:58;1910;0;3.418.564.697.265.620;6.443.368.015.788.610;19.700.611.114.501.900;0.0019983479287475348;0;0;0;0;67;41;225;0;NULL;NULL;19/07/2017 04:22;1;0;5;0.313844883
82603;6571;18/10/2016 05:25;2998;0;464.836.279.296.875;5.581.756.522.577.550;1.631.052.589.416.500;0.8541818857192993;0;0;0;0;81;42;305;0;07/03/1970;F;26/04/2017 16:40;1;0;5;0.075786086
82604;6571;20/10/2016 05:22;3016;131;42.998.681.640.625;51.324.686.308.438.300;18.826.139.450.073.200;0.004804474301636219;0;0;0;0;61;37;283;0;07/03/1970;F;26/04/2017 16:40;1;0;3;0.974899757
82605;6571;22/10/2016 05:29;2781;0;4.020.744.873.046.870;5.204.847.732.099.510;12.889.412.879.943.800;0.009448984637856483;0;0;0;0;81;42;264;0;07/03/1970;F;26/04/2017 16:40;1;0;3;0.765057346
82615;6480;10/10/2016 16:16;3458;0;4.997.621.252.306.390;5.202.844.565.732.510;0;0;0;0;0;5.147.761.784.958.160;1.106.583.661.909.350;0.7703130491771901;133;0;08/05/1987;F;11/11/2016 22:00;1;0;3;0.190161564
82616;6480;12/10/2016 16:06;2698;0;4.136.163.841.899.900;5.518.973.250.867.170;0;0;0;0;0;964.129.638.671.875;2.130.438.232.421.870;202.178.955.078.125;134;0;08/05/1987;F;11/11/2016 22:00;1;0;3;0.166588081
82617;6480;24/10/2016 15:18;2720;0;4.148.651.631.347.520;5.490.862.453.254.070;0;0;0;0;0;6.122.114.130.630.380;1.503.678.729.348.120;2.792.559.032.220.490;134;0;08/05/1987;F;11/11/2016 22:00;1;0;3;0.45212894
82618;6622;10/10/2016 17:38;3452;0;526.700.927.734.375;549.282.543.407.807;5.759.528.350.830.070;0.009392733685672283;0;0;0;0;60;40;225;0;05/18/1978;F;13/05/2018 17:48;1;0;3;0.261994808
82619;6622;13/10/2016 17:06;1904;0;2.594.651.611.328.120;4.905.853.886.964.940;20.144.804.000.854.400;0.05652802437543869;0;0;0;0;128;97;111;0;05/18/1978;F;13/05/2018 17:48;1;0;3;0.328058821
82620;6622;15/10/2016 10:37;1907;16;2.808.769.775.390.620;5.302.344.620.559.120;18.382.244.110.107.400;0.04592012241482735;0;0;0;0;68;42;120;0;05/18/1978;F;13/05/2018 17:48;1;0;2;0.638977454
82621;6600;29/11/2016 07:20;39;0;4.538.652.038.574.210;41.895.249.586.838.900;12.444.214.820.861.800;0.5540382862091064;0;0;0;0;101;77;2;0;08/29/1965;F;05/10/2016 08:55;1;0;1;0.693494343
82622;6600;29/11/2016 07:21;825;0;1.340.899.169.921.870;5.851.196.377.840.900;30.496.366.500.854.400;0.02972772717475891;0;0;0;0;89;52;57;0;08/29/1965;F;05/10/2016 08:55;1;0;1;0.410272478
82624;6608;30/10/2016 07:08;5670;0;9.310.046.875;5.911.140.873.015.870;16.560.747.146.606.400;0.11179502308368683;0;0;0;0;67;19;587;0;NULL;NULL;02/10/2016 12:44;1;0;5;0.580514601
82625;6608;01/11/2016 07:26;3416;440;51.965.380.859.375;5.476.445.289.629.680;17.425.947.189.331.000;0.001998347230255604;0;0;0;0;60;26;327;0;NULL;NULL;02/10/2016 12:44;1;0;3;0.866945537
82626;6608;05/11/2016 07:40;5347;0;8.577.943.359.375;5.775.312.529.221.990;18.342.832.565.307.600;0.05165548995137215;0;0;0;0;63;25;540;0;NULL;NULL;02/10/2016 12:44;1;0;5;0.812451247
82627;6554;20/11/2016 11:02;141;0;9.319.464.874.267.570;23.794.378.402.385.300;4.852.870.464.324.950;0.04245375841856003;0;0;0;0;560;556;5;0;02/18/1989;F;07/11/2016 16:40;1;0;1;0.659012306
82641;6570;14/10/2017 07:16;3554;0;7.295.189.392.606.370;7.389.612.215.358.170;0;0;0;0;0;5.401.641.845.703.120;5.868.129.730.224.600;-4.935.153.961.181.640;265;0;07/13/1969;F;05/05/2017 06:32;1;0;3;0.878406858
82642;6570;16/10/2017 07:11;3107;0;6.481.474.501.690.440;7.509.915.740.613.320;0;0;0;0;0;6.927.619.151.190.830;1.109.183.727.088.750;-2.763.401.031.494.140;262;0;07/13/1969;F;05/05/2017 06:32;1;0;3;0.422944938
82643;6570;02/10/2017 07:05;4692;0;8.443.484.554.239.620;6.478.376.895.836.020;0;0;0;0;0;3.416.774.556.633.280;7.692.740.902.997.250;0.85919178973068;343;0;07/13/1969;F;05/05/2017 06:32;1;0;3;0.676336222
82973;6587;08/10/2016 04:52;2838;235;3.583.573.486.328.120;4.545.759.179.274.570;10.708.609.580.993.600;0.02297082729637623;0;0;0;0;5.972.817.832.417.780;4.657.469.366.770.230;403;0;10/27/1972;M;30/11/2016 10:02;1;0;2;0.100953409
82974;6587;17/10/2016 04:34;1928;0;2.555.268.798.828.120;477.124.879.449.235;1.551.845.932.006.830;0.14451788365840912;0;0;0;0;62.638.119.659.386.500;42.840.838.711.708.700;287;0;10/27/1972;M;30/11/2016 10:02;1;0;3;0.52364825
82975;6587;18/10/2016 05:18;1966;0;2.516.090.087.890.620;4.604.400.275.275.110;6.548.399.990.424.510;0;92;126;0;0;0;0;247;1;10/27/1972;M;30/11/2016 10:02;1;0;3;0.136119017
82976;6646;14/10/2016 07:21;2573;0;2.854.379.638.671.870;3.993.690.905.254.080;177.023.868.560.791;0.01720983348786831;0;0;0;0;8.224.700.414.257.280;576.641.995.413.582;180;0;09/10/1966;M;04/10/2016 10:23;1;0;2;0.947515647
82977;6646;08/11/2016 11:29;994;0;2.641.802.978.515.620;9.567.898.111.324.190;7.072.631.072.998.040;0.05051228776574135;0;0;0;0;9.404.974.690.465.090;4.722.696.909.255.800;166;0;09/10/1966;M;04/10/2016 10:23;1;0;1;0.852192893
82978;6646;11/11/2016 16:28;3594;0;2.451.638.427.734.370;24.557.313.132.564.600;447.187.385.559.082;0.0008272106642834842;0;0;0;0;10.816.085.365.546.500;3.584.327.890.960.860;154;0;09/10/1966;M;04/10/2016 10:23;1;0;1;0.071799293
82979;6576;08/10/2016 17:00;2836;30;28.920.927.734.375;3.671.203.802.671.010;9.406.679.153.442.380;0.005841288715600967;0;0;0;0;584.000.244.140.625;4.779.998.779.296.870;190;0;02/01/1967;F;03/07/2018 08:19;1;0;3;0.332186368
82980;6576;09/10/2016 08:38;1899;0;21.158.701.171.875;4.011.128.184.241.700;15.650.245.666.503.900;0.015099624171853065;0;0;0;0;530.999.755.859.375;464.000.244.140.625;139;0;02/01/1967;F;03/07/2018 08:19;1;0;3;0.865087037
82981;6576;14/10/2016 15:16;1905;0;234.766.796.875;44.365.378.937.007.800;10.852.407.455.444.300;0.2223576158285141;0;0;0;0;5.779.998.779.296.870;4.470.001.220.703.120;154;0;02/01/1967;F;03/07/2018 08:19;1;0;3;0.371557583
326120;12752;28/06/2018 15:39;1921;0;5.086.920.457.037.870;953.301.074.718.185;0;0;0;0;0;1.574.052.071.610.890;9.207.918.738.391.020;8.893.108.324.068.840;345;0;07/15/1989;M;10/04/2018 21:42;1;0;4;0.411662276
257222;11387;28/06/2018 18:18;2978;0;88.267.197.265.625;10.668.468.066.016.700;11.620.799.638.330.900;0;160;172;0;0;0;0;791;1;10/04/1979;M;20/07/2018 17:02;1;0;4;0.43577668
